id,task,label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
727,CreateLevelPush-v0,,0.2611732482910156,0.4778478145599365,0.7174677848815918,-0.1442354917526245,0.5670742392539978,0.7583341598510742,-0.40845638513565063,-0.3306083083152771,-0.45040374994277954,-0.08136510848999023,1.0294976234436035,0.19548261165618896,-0.3569117784500122,0.6756556034088135,0.714981198310852,0.20889687538146973,0.13905075192451477,0.10982979834079742,0.13165487349033356,-0.1841544508934021,-0.13671356439590454,-0.3421928286552429,0.49307456612586975,-0.1865512728691101,-0.3638492822647095,-0.2150140404701233,-0.45097094774246216,0.7571941614151001,0.2853184938430786,0.4190049469470978,-0.21304136514663696,0.018719492480158806,-0.3239787817001343,-0.33462750911712646,0.09589722752571106,-0.3815557360649109,-0.2375761866569519,0.24919992685317993,0.6034539937973022,-0.2372092604637146,0.5223789215087891,-0.1813703179359436,0.17555880546569824,-0.12029707431793213,-0.3341793417930603,0.7619695663452148,-0.36692148447036743,-0.3442680835723877,0.22500984370708466,0.5563679337501526,0.11451605707406998,-0.29774725437164307,-0.29657649993896484,-0.21452456712722778,-0.046675920486450195,0.05623803287744522,0.3787716329097748,0.13849055767059326,-0.4256429672241211,0.5084440112113953,-0.03911173343658447,0.8216816186904907,-0.10024416446685791,0.34441637992858887
796,CreateLevelPush-v0,,0.2921849489212036,0.3415289521217346,0.6448526382446289,-0.05522286891937256,0.5682958364486694,0.5540395975112915,-0.3859971761703491,-0.24632108211517334,-0.4193647503852844,0.009072333574295044,1.086270809173584,0.00045560672879219055,-0.387121319770813,0.553803563117981,0.7451186776161194,0.17412668466567993,0.07227740436792374,0.23180608451366425,0.3760472238063812,-0.1717594861984253,-0.12904846668243408,-0.24666929244995117,0.6267731189727783,-0.22349464893341064,-0.31757599115371704,-0.22138571739196777,-0.42422837018966675,0.5807527303695679,0.21212290227413177,0.410717248916626,-0.19103658199310303,0.03885931149125099,-0.27371424436569214,-0.2832510471343994,-0.148268461227417,-0.3712061047554016,-0.24072283506393433,0.10464900732040405,0.5718480348587036,-0.20224392414093018,0.3277764320373535,-0.09020125865936279,0.10859940946102142,-0.018365800380706787,-0.27356934547424316,0.60850590467453,-0.304256796836853,-0.3078293800354004,0.1457613706588745,0.5976536870002747,-0.06112724542617798,-0.3689361810684204,-0.31701433658599854,-0.207028329372406,0.12028442323207855,0.22198836505413055,0.4639965891838074,0.0784398540854454,-0.3673982620239258,0.5312697291374207,0.007053416222333908,0.8211860656738281,-0.057813167572021484,0.38170334696769714
867,CreateLevelPush-v0,,0.3555311858654022,0.5861327052116394,0.5812925100326538,0.005670664831995964,0.3210398852825165,0.6681514978408813,-0.3740774989128113,-0.4024869203567505,-0.4578627943992615,0.034530602395534515,1.3847365379333496,0.417983740568161,-0.4406582713127136,0.6779347658157349,0.6599426865577698,0.052701570093631744,0.1314111351966858,0.04673469066619873,0.09830252826213837,-0.23113340139389038,-0.260808527469635,-0.36092060804367065,0.5283881425857544,-0.272879421710968,-0.32622963190078735,-0.07761573791503906,-0.4160909652709961,0.9754080772399902,0.19178324937820435,0.5363425016403198,-0.27522897720336914,-0.08456224203109741,-0.3459011912345886,-0.3024612069129944,-0.1778300404548645,-0.4321747422218323,-0.2748531103134155,0.2641317844390869,0.6728200912475586,-0.2663598656654358,0.5204164981842041,-0.06109893321990967,0.14386332035064697,-0.13599467277526855,-0.350832462310791,0.912919282913208,-0.39500677585601807,-0.40073859691619873,0.205610990524292,0.4745631814002991,0.07958204299211502,-0.3477417230606079,-0.12304335832595825,-0.22236716747283936,0.03304906189441681,0.12412840873003006,0.5247608423233032,0.2627814710140228,-0.4042482376098633,0.6362610459327698,0.23194164037704468,0.9683986306190491,-0.1942155957221985,0.5978734493255615
938,CreateLevelPush-v0,,0.3606438636779785,0.30714255571365356,0.59855055809021,-0.118053138256073,0.5437911748886108,0.8036919832229614,-0.41068243980407715,-0.2511533498764038,-0.42700737714767456,-0.05099743604660034,1.099892497062683,0.07054303586483002,-0.40652966499328613,0.5636634826660156,0.7862439155578613,0.2074972242116928,0.2328367680311203,0.15094873309135437,0.23681582510471344,-0.10221105813980103,-0.12804090976715088,-0.22869044542312622,0.5825158357620239,-0.17738813161849976,-0.2571764588356018,-0.24188107252120972,-0.41399842500686646,0.6373023986816406,0.2233143001794815,0.36561793088912964,-0.1635293960571289,0.0382966510951519,-0.23425883054733276,-0.27717798948287964,-0.1403692364692688,-0.40244829654693604,-0.245944082736969,0.04333100467920303,0.6392284631729126,-0.2112746238708496,0.4914076328277588,0.014667385257780552,0.13849468529224396,-0.1015886664390564,-0.2482326626777649,0.6747797131538391,-0.3650360107421875,-0.3123700022697449,0.2303961217403412,0.38275495171546936,-0.020071566104888916,-0.3164450526237488,-0.2831459045410156,-0.23655295372009277,0.0152478301897645,0.07701651751995087,0.3893844187259674,0.21188025176525116,-0.4213749170303345,0.4441153407096863,0.0492231659591198,0.8324784636497498,-0.18049466609954834,0.42075636982917786
1007,CreateLevelPush-v0,,0.3077155351638794,0.22588707506656647,0.6441106796264648,-0.0774800181388855,0.5274173617362976,0.7680296897888184,-0.3993833661079407,-0.20426642894744873,-0.4311442971229553,-0.0007235407829284668,1.0490326881408691,0.10100536048412323,-0.398772656917572,0.6014698147773743,0.8948022127151489,0.07984130084514618,0.08214277029037476,0.1495659351348877,0.3370346128940582,-0.07174944877624512,-0.07767444849014282,-0.3008819818496704,0.6107603311538696,-0.23655444383621216,-0.31671905517578125,-0.21989595890045166,-0.4235501289367676,0.7000001668930054,0.3556404709815979,0.45980745553970337,-0.1130455732345581,0.09561266005039215,-0.20458459854125977,-0.32457029819488525,-0.0791618824005127,-0.41827458143234253,-0.2345859408378601,0.013425208628177643,0.7075018286705017,-0.2306302785873413,0.5245276093482971,-0.10905331373214722,0.09078510850667953,-0.14545971155166626,-0.3009681701660156,0.756611704826355,-0.3827170133590698,-0.34967684745788574,0.26317673921585083,0.5563344955444336,-0.014961838722229004,-0.3370089530944824,-0.3739701509475708,-0.19296234846115112,0.14123862981796265,0.08138066530227661,0.45355117321014404,0.1894046813249588,-0.4265785813331604,0.5814560651779175,0.013013171032071114,0.8872305154800415,-0.10012978315353394,0.38739117980003357
1077,CreateLevelPush-v0,,0.3048062026500702,0.42829981446266174,0.7703948616981506,-0.09883260726928711,0.5549591183662415,0.733060896396637,-0.39165937900543213,-0.3172571659088135,-0.44452619552612305,0.061544522643089294,1.1080713272094727,0.2792265713214874,-0.3772740364074707,0.7664924263954163,0.8097838163375854,0.08471470326185226,0.07265603542327881,0.22739490866661072,0.07197213917970657,-0.055947303771972656,-0.16541290283203125,-0.33668965101242065,0.6297028660774231,-0.24416452646255493,-0.3298119306564331,-0.20664632320404053,-0.4406881332397461,0.8283399343490601,0.3398239314556122,0.5656003952026367,-0.2017148733139038,0.041662152856588364,-0.2184571623802185,-0.31307631731033325,0.08002770692110062,-0.37810319662094116,-0.15794754028320312,0.06485675275325775,0.7646870613098145,-0.2612854242324829,0.5085781216621399,-0.1262151598930359,0.20168736577033997,-0.1598464846611023,-0.30862873792648315,0.8318005204200745,-0.36026865243911743,-0.36956459283828735,0.2811164855957031,0.5674610137939453,0.018656127154827118,-0.31145572662353516,-0.3536301851272583,-0.24649405479431152,0.019309023395180702,0.16189995408058167,0.5541772246360779,0.14118872582912445,-0.4228288531303406,0.6718437671661377,-0.00751650333404541,0.9161321520805359,-0.14559996128082275,0.32748284935951233
1146,CreateLevelPush-v0,,0.2700081765651703,0.39456069469451904,0.672828733921051,0.038107696920633316,0.49222302436828613,0.7672715187072754,-0.42748868465423584,-0.27815139293670654,-0.4470325708389282,-0.024515271186828613,1.018838882446289,0.16292531788349152,-0.3718910813331604,0.7563958168029785,0.7910340428352356,0.027222417294979095,0.1000022441148758,0.22677843272686005,0.017308788374066353,-0.12339556217193604,-0.11584299802780151,-0.3322640061378479,0.7241176962852478,-0.18086737394332886,-0.3510158061981201,-0.2761741280555725,-0.465282142162323,0.6084439754486084,0.35731592774391174,0.3435141444206238,-0.23051011562347412,-0.03295189142227173,-0.31862056255340576,-0.3491519093513489,-0.0016141533851623535,-0.3878486752510071,-0.27485907077789307,0.20000362396240234,0.5378453135490417,-0.22189968824386597,0.5903975963592529,-0.22023487091064453,0.03749007731676102,-0.2103632688522339,-0.3160983920097351,1.0432884693145752,-0.38243621587753296,-0.38315463066101074,0.10161259025335312,0.5382319688796997,0.09534604847431183,-0.33215558528900146,-0.3486067056655884,-0.30773383378982544,-0.09047526121139526,0.14123931527137756,0.45155274868011475,-0.023447632789611816,-0.3969627618789673,0.5283820629119873,0.06757200509309769,0.7863471508026123,-0.09495079517364502,0.2339085042476654
1215,CreateLevelPush-v0,,0.3383919596672058,0.6324383020401001,0.6687182188034058,0.06899674981832504,0.4168187379837036,0.9203138947486877,-0.4126262068748474,-0.32338011264801025,-0.4415755867958069,0.07348420470952988,1.2434258460998535,0.3820352852344513,-0.4364383816719055,0.5879486203193665,0.8507620096206665,0.08494246006011963,0.14729279279708862,0.23591895401477814,-0.025769829750061035,-0.16965126991271973,-0.17527663707733154,-0.41772931814193726,0.7366197109222412,-0.3067163825035095,-0.33386707305908203,-0.3033164143562317,-0.44396132230758667,0.9174593091011047,0.21786284446716309,0.5212104916572571,-0.16171079874038696,0.018660893663764,-0.29529130458831787,-0.27703410387039185,0.1710883527994156,-0.37954646348953247,-0.3582305312156677,0.2119688242673874,0.706284761428833,-0.3140034079551697,0.5864307880401611,-0.25519508123397827,0.1832299828529358,-0.20374906063079834,-0.31976771354675293,1.0105170011520386,-0.46713870763778687,-0.3972027897834778,0.09133008867502213,0.5488579273223877,0.04173099249601364,-0.3723157048225403,-0.3229556083679199,-0.22649765014648438,-0.06031316518783569,-0.03044217824935913,0.5955705642700195,0.16422997415065765,-0.4110625386238098,0.5904261469841003,0.03455249220132828,0.7957432270050049,-0.10874760150909424,0.3975510597229004
1284,CreateLevelPush-v0,,0.3336949944496155,0.3864161968231201,0.5250968933105469,0.02069573849439621,0.2524354159832001,0.8043873906135559,-0.4468299150466919,-0.3084452152252197,-0.4393153786659241,-0.019137442111968994,1.0036929845809937,0.35860899090766907,-0.4524082541465759,0.5856100916862488,0.8735432624816895,0.11761291325092316,-0.03573799133300781,0.18544718623161316,0.18955445289611816,-0.22285830974578857,-0.15492981672286987,-0.34070396423339844,0.6678391695022583,-0.2928540110588074,-0.3449562191963196,-0.1862826943397522,-0.45882534980773926,0.8405938148498535,0.2667240500450134,0.3722996115684509,-0.2625446915626526,0.01194506324827671,-0.25967925786972046,-0.29995834827423096,-0.0594785213470459,-0.38428229093551636,-0.30033230781555176,0.19738101959228516,0.6568474769592285,-0.2913256287574768,0.4776219129562378,-0.07206380367279053,0.013696782290935516,-0.2015320062637329,-0.23602581024169922,0.7463964819908142,-0.3844478726387024,-0.41248923540115356,0.09697423130273819,0.6000031232833862,-0.07085525989532471,-0.40735262632369995,-0.2878573536872864,-0.1963251829147339,0.04727819561958313,0.06624798476696014,0.47636130452156067,0.1995684802532196,-0.42946523427963257,0.5375290513038635,0.1139361709356308,0.9310790300369263,-0.14601761102676392,0.3525305986404419
1353,CreateLevelPush-v0,,0.3106873631477356,0.35924041271209717,0.724001944065094,-0.1514284610748291,0.43785783648490906,0.8521753549575806,-0.3820772171020508,-0.393130898475647,-0.4716039299964905,0.06440246850252151,1.3319091796875,0.3709262013435364,-0.453604519367218,0.6761485934257507,0.9438876509666443,0.06986604630947113,0.14847159385681152,0.15063926577568054,0.11307203024625778,-0.08360588550567627,-0.187730610370636,-0.33406978845596313,0.5972504615783691,-0.28874266147613525,-0.3163077235221863,-0.10301440954208374,-0.46192437410354614,1.0301247835159302,0.41370660066604614,0.598250687122345,-0.12486088275909424,0.12167251855134964,-0.23326045274734497,-0.3208386301994324,-0.11671173572540283,-0.44691646099090576,-0.10212618112564087,0.13814574480056763,0.8873433470726013,-0.23026853799819946,0.6208247542381287,-0.09358537197113037,0.10871560126543045,-0.19606608152389526,-0.32004064321517944,0.7283157110214233,-0.386214017868042,-0.3724448084831238,0.3734019994735718,0.5297029614448547,-0.03682243824005127,-0.3247019648551941,-0.3584327697753906,-0.25041747093200684,0.06712618470191956,0.044449493288993835,0.5954180359840393,0.16800007224082947,-0.46421200037002563,0.6266435980796814,0.06949655711650848,1.0338168144226074,-0.12788957357406616,0.5250380039215088
1387,CreateLevelPush-v0,,-0.27499186992645264,-0.05908668041229248,-0.028880000114440918,0.32221299409866333,-0.2509632706642151,-0.23638367652893066,-0.14791768789291382,-0.22819405794143677,-0.1937057375907898,-0.20137977600097656,0.08606582880020142,0.4658280313014984,-0.3920411467552185,-0.25899332761764526,-0.23412764072418213,0.5468589067459106,0.8207924365997314,0.8456686735153198,-0.29944586753845215,0.018321886658668518,-0.09511220455169678,-0.13961631059646606,0.13812242448329926,0.9694749712944031,-0.3042844533920288,-0.02067774534225464,0.8209002017974854,-0.23348045349121094,0.4003640115261078,-0.13520687818527222,-0.32409220933914185,-0.025095582008361816,0.582179844379425,-0.2599515914916992,0.4058604836463928,1.4541478157043457,-0.07520192861557007,-0.06835699081420898,-0.28703242540359497,-0.10418862104415894,0.19469717144966125,-0.014308810234069824,0.7920306921005249,-0.22006410360336304,-0.295168399810791,-0.3631893992424011,-0.1570541262626648,0.4820007085800171,-0.4439331293106079,-0.029019832611083984,-0.23720979690551758,0.1894921362400055,0.07050381600856781,-0.18796569108963013,-0.06523698568344116,0.43898800015449524,-0.2185879945755005,-0.25251418352127075,-0.278602659702301,-0.04799962043762207,-0.24360674619674683,0.05512990057468414,0.4706801176071167,-0.2763267755508423
