id,task,label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
175,MiniGrid-DoorKey-5x5-v0,,0.21336576342582703,-0.026019275188446045,-0.16139400005340576,-0.014324009418487549,0.6430140137672424,-0.3017178773880005,-0.29982179403305054,0.19460925459861755,0.11068989336490631,-0.4182923436164856,0.4108555316925049,-0.021099865436553955,0.3759933114051819,0.13713985681533813,-0.10761356353759766,0.9382131695747375,0.35613465309143066,-0.011571228504180908,0.10837960243225098,-0.434986412525177,-0.3012433648109436,-0.4231078028678894,-0.010127723217010498,0.7034040689468384,0.28036031126976013,-0.4123072624206543,-0.10868185758590698,-0.32578879594802856,-0.3498566150665283,-0.2656593918800354,-0.42392903566360474,-0.19072175025939941,0.4464299976825714,-0.20267903804779053,-0.43502575159072876,0.2827267646789551,-0.28211361169815063,-0.1836472749710083,-0.3073713183403015,-0.3070411682128906,-0.2991839051246643,0.05816061794757843,-0.16114145517349243,-0.11724311113357544,-0.14326679706573486,-0.4626559019088745,0.10478050261735916,-0.07726609706878662,0.14917844533920288,0.044150009751319885,-0.031575024127960205,-0.1624872088432312,-0.29418158531188965,0.7405579686164856,0.23360756039619446,0.0880255401134491,-0.3921881914138794,0.3304564952850342,0.09977290779352188,-0.25767260789871216,-0.1952061653137207,-0.002822399139404297,0.021318383514881134,-0.3451763987541199
199,MiniGrid-DoorKey-5x5-v0,,0.2510606348514557,-0.06293261051177979,-0.07563638687133789,0.03735754266381264,0.7193232774734497,-0.20949584245681763,-0.2638869285583496,0.2645535469055176,0.08642253279685974,-0.43613201379776,0.23267756402492523,-0.08716213703155518,0.3951287865638733,0.10862293839454651,-0.07500916719436646,0.8156889081001282,0.30669593811035156,0.014911890029907227,0.24916118383407593,-0.43257421255111694,-0.30039292573928833,-0.386313259601593,0.12225473672151566,0.609404444694519,0.28385844826698303,-0.41394639015197754,-0.14062947034835815,-0.3268749713897705,-0.3626503348350525,-0.19475066661834717,-0.4171789288520813,-0.21643805503845215,0.3579588830471039,-0.22916460037231445,-0.4092373251914978,0.35358595848083496,-0.3168247938156128,-0.21447062492370605,-0.28509610891342163,-0.22087347507476807,-0.23263967037200928,0.14306528866291046,0.00931349117308855,-0.07804709672927856,-0.197878897190094,-0.4847438335418701,0.14002534747123718,-0.10603475570678711,0.12118235230445862,0.05210282653570175,-0.03946518898010254,-0.11026990413665771,-0.31272798776626587,0.6522935628890991,0.21388578414916992,-0.005253911018371582,-0.3771349787712097,0.32242193818092346,0.08887789398431778,-0.01920551061630249,-0.20424312353134155,0.06144154816865921,0.0327204130589962,-0.37071752548217773
221,MiniGrid-DoorKey-5x5-v0,,0.21336576342582703,-0.026019275188446045,-0.16139400005340576,-0.014324009418487549,0.6430140137672424,-0.3017178773880005,-0.29982179403305054,0.19460925459861755,0.11068989336490631,-0.4182923436164856,0.4108555316925049,-0.021099865436553955,0.3759933114051819,0.13713985681533813,-0.10761356353759766,0.9382131695747375,0.35613465309143066,-0.011571228504180908,0.10837960243225098,-0.434986412525177,-0.3012433648109436,-0.4231078028678894,-0.010127723217010498,0.7034040689468384,0.28036031126976013,-0.4123072624206543,-0.10868185758590698,-0.32578879594802856,-0.3498566150665283,-0.2656593918800354,-0.42392903566360474,-0.19072175025939941,0.4464299976825714,-0.20267903804779053,-0.43502575159072876,0.2827267646789551,-0.28211361169815063,-0.1836472749710083,-0.3073713183403015,-0.3070411682128906,-0.2991839051246643,0.05816061794757843,-0.16114145517349243,-0.11724311113357544,-0.14326679706573486,-0.4626559019088745,0.10478050261735916,-0.07726609706878662,0.14917844533920288,0.044150009751319885,-0.031575024127960205,-0.1624872088432312,-0.29418158531188965,0.7405579686164856,0.23360756039619446,0.0880255401134491,-0.3921881914138794,0.3304564952850342,0.09977290779352188,-0.25767260789871216,-0.1952061653137207,-0.002822399139404297,0.021318383514881134,-0.3451763987541199
238,MiniGrid-DoorKey-5x5-v0,,0.2676890790462494,-0.05358833074569702,-0.13774800300598145,-0.03126418590545654,0.6111193895339966,-0.30216407775878906,-0.30087727308273315,0.18364834785461426,0.11723603308200836,-0.42100024223327637,0.4139132499694824,0.017893366515636444,0.33976107835769653,0.11581533402204514,-0.039117395877838135,0.9444729089736938,0.3568180799484253,-0.040372252464294434,0.175632506608963,-0.4420197010040283,-0.30735427141189575,-0.43689215183258057,-0.046735405921936035,0.7042690515518188,0.24399793148040771,-0.41569119691848755,-0.05781292915344238,-0.34919506311416626,-0.36706066131591797,-0.2501596212387085,-0.42982709407806396,-0.13459563255310059,0.4659297466278076,-0.22417491674423218,-0.44274598360061646,0.3180694282054901,-0.2908742427825928,-0.1360846757888794,-0.3008187413215637,-0.3411858081817627,-0.23819279670715332,0.0758734792470932,-0.21928471326828003,-0.1452929973602295,-0.10697853565216064,-0.46842247247695923,0.10505175590515137,-0.05074286460876465,0.19194908440113068,0.017188217490911484,-0.021031856536865234,-0.14501994848251343,-0.3293169140815735,0.7675917148590088,0.17561975121498108,0.06312769651412964,-0.3579712510108948,0.3363024592399597,0.05100875347852707,-0.2477911114692688,-0.20939385890960693,-0.005101382732391357,0.03875596076250076,-0.35147666931152344
259,MiniGrid-DoorKey-5x5-v0,,0.20712751150131226,-0.03443402051925659,-0.16074645519256592,-0.0305899977684021,0.604125440120697,-0.2932266592979431,-0.2732183337211609,0.23286333680152893,0.05483090132474899,-0.41355985403060913,0.4180070161819458,-0.0005208849906921387,0.3648926317691803,0.12254415452480316,-0.13947343826293945,0.8772170543670654,0.3245129883289337,0.008879421278834343,0.09344501793384552,-0.4175838232040405,-0.3326624631881714,-0.4194067716598511,-0.018421292304992676,0.6771780848503113,0.27418503165245056,-0.4133579134941101,-0.10911989212036133,-0.3134499788284302,-0.3507726788520813,-0.271071195602417,-0.4134674072265625,-0.20758670568466187,0.4370022118091583,-0.18161964416503906,-0.43060940504074097,0.31831449270248413,-0.30495530366897583,-0.17132943868637085,-0.2975093126296997,-0.2787420153617859,-0.27740395069122314,0.06259001046419144,-0.2008228898048401,-0.18392682075500488,-0.12309014797210693,-0.4696214199066162,0.10602374374866486,-0.03715407848358154,0.11528897285461426,0.05875541269779205,-0.02437007427215576,-0.1255970001220703,-0.2881256937980652,0.7155106663703918,0.21287503838539124,0.07691381126642227,-0.38174235820770264,0.2805648446083069,0.12244583666324615,-0.23505175113677979,-0.19022208452224731,-0.00651240348815918,0.014802578836679459,-0.32724499702453613
270,MiniGrid-DoorKey-5x5-v0,,0.19103047251701355,-0.03388327360153198,-0.1644887924194336,-0.02941453456878662,0.6094760298728943,-0.2841143012046814,-0.2648971676826477,0.231337308883667,0.0494084469974041,-0.41377878189086914,0.42567455768585205,-0.0022319555282592773,0.365800678730011,0.12753070890903473,-0.14700645208358765,0.8797953128814697,0.3050486445426941,0.013361204415559769,0.09277252107858658,-0.41522306203842163,-0.3278462886810303,-0.4164736866950989,-0.010537147521972656,0.670378565788269,0.2957528233528137,-0.41182762384414673,-0.10963881015777588,-0.3179042339324951,-0.35035330057144165,-0.26681989431381226,-0.4117138981819153,-0.21045488119125366,0.4391321539878845,-0.1841568946838379,-0.4243127107620239,0.3247027099132538,-0.31259799003601074,-0.17235523462295532,-0.29556339979171753,-0.2730923295021057,-0.26935136318206787,0.05706670135259628,-0.19208884239196777,-0.1849076747894287,-0.13072353601455688,-0.47236931324005127,0.11733227968215942,-0.0336725115776062,0.09446917474269867,0.056569259613752365,-0.0214158296585083,-0.13804715871810913,-0.28312593698501587,0.6965504884719849,0.22806669771671295,0.0577518604695797,-0.38332265615463257,0.266228586435318,0.12957309186458588,-0.230150043964386,-0.201918363571167,-0.004246830940246582,0.016914162784814835,-0.3272674083709717
279,MiniGrid-DoorKey-5x5-v0,,0.20527176558971405,-0.034031689167022705,-0.14892470836639404,-0.009393692016601562,0.6615601778030396,-0.3093385696411133,-0.30560165643692017,0.19077840447425842,0.13015136122703552,-0.42199331521987915,0.42047935724258423,-0.03584510087966919,0.38306131958961487,0.13956594467163086,-0.11642056703567505,0.9392424821853638,0.3603500723838806,-0.019675374031066895,0.12105049192905426,-0.4341554045677185,-0.29573607444763184,-0.42958593368530273,-0.020608365535736084,0.7205473780632019,0.2786867320537567,-0.41270726919174194,-0.10204797983169556,-0.33000922203063965,-0.34821003675460815,-0.2686534523963928,-0.4259331226348877,-0.1903635859489441,0.4591815173625946,-0.20705336332321167,-0.4321027994155884,0.28238463401794434,-0.28252923488616943,-0.17803364992141724,-0.3121050000190735,-0.3196571469306946,-0.2998674511909485,0.05621195212006569,-0.16269606351852417,-0.12610185146331787,-0.1406671404838562,-0.46184593439102173,0.13425226509571075,-0.07713758945465088,0.15507155656814575,0.02624526619911194,-0.029909908771514893,-0.1675560474395752,-0.30300331115722656,0.737877607345581,0.23179040849208832,0.08526743948459625,-0.39079374074935913,0.33384525775909424,0.07579024136066437,-0.2515273094177246,-0.1827867031097412,-0.014391779899597168,0.02237802743911743,-0.33626312017440796
294,MiniGrid-DoorKey-5x5-v0,,0.2595790922641754,-0.039721906185150146,-0.16928070783615112,-0.0852552056312561,0.34198594093322754,-0.31226736307144165,-0.3306167721748352,0.24687647819519043,0.17986710369586945,-0.41446608304977417,0.4275093972682953,-0.08174633979797363,0.2740432024002075,0.08745892345905304,0.07702021300792694,0.784274160861969,0.40202146768569946,-0.057533323764801025,0.12897835671901703,-0.3994829058647156,-0.38893014192581177,-0.4751688241958618,-0.04176205396652222,0.7559913396835327,0.23867881298065186,-0.4183076024055481,-0.09448122978210449,-0.24976247549057007,-0.27351266145706177,-0.3208407759666443,-0.4304395914077759,-0.1757810115814209,0.4049130976200104,-0.027314424514770508,-0.4737512469291687,0.27298203110694885,-0.30257439613342285,-0.11834627389907837,-0.2320755124092102,-0.31903916597366333,-0.26010429859161377,0.17059367895126343,-0.19522559642791748,-0.20835471153259277,-0.19002825021743774,-0.45586466789245605,0.051923077553510666,-0.05466181039810181,0.10855661332607269,0.04202304780483246,-0.06438767910003662,0.012674316763877869,-0.32505762577056885,0.7738879323005676,0.06257986277341843,0.01806889846920967,-0.38817673921585083,0.24395668506622314,0.13075381517410278,-0.2270309329032898,-0.013086318969726562,-0.06359207630157471,-0.09348100423812866,-0.24550163745880127
310,MiniGrid-DoorKey-5x5-v0,,0.20770251750946045,-0.052305400371551514,-0.11480516195297241,0.030932731926441193,0.5445841550827026,-0.2595868706703186,-0.2672041654586792,0.22725938260555267,0.13619661331176758,-0.39651381969451904,0.3824496865272522,-0.023477554321289062,0.37921053171157837,0.061881378293037415,-0.08528792858123779,0.8547118902206421,0.33805766701698303,0.004160388372838497,0.15413038432598114,-0.4117278456687927,-0.3634066581726074,-0.4435598850250244,-0.07316583395004272,0.752589225769043,0.2514466643333435,-0.41202956438064575,-0.05809146165847778,-0.29160648584365845,-0.33528566360473633,-0.26914143562316895,-0.4239477515220642,-0.12970775365829468,0.3646189868450165,-0.19114738702774048,-0.4660012125968933,0.3417777419090271,-0.30852019786834717,-0.0582544207572937,-0.2768229842185974,-0.3037506937980652,-0.2547065019607544,0.0729525238275528,-0.27617889642715454,-0.17692458629608154,-0.12495774030685425,-0.47182536125183105,0.08584407716989517,-0.01651698350906372,0.14101600646972656,0.05590137466788292,0.023658085614442825,-0.11486560106277466,-0.3382717967033386,0.759873628616333,0.11931048333644867,0.054892752319574356,-0.36462002992630005,0.2329447865486145,0.06610816717147827,-0.21662932634353638,-0.14037162065505981,0.021171879023313522,-0.02518010139465332,-0.28368377685546875
328,MiniGrid-DoorKey-5x5-v0,,0.2592679560184479,-0.03883153200149536,-0.17039215564727783,-0.08535408973693848,0.33921438455581665,-0.312882661819458,-0.3314884901046753,0.24399015307426453,0.17990586161613464,-0.4150084853172302,0.4263995885848999,-0.08498114347457886,0.2754802703857422,0.08286695182323456,0.08488047122955322,0.7816495299339294,0.40304625034332275,-0.06183600425720215,0.12714989483356476,-0.3995394706726074,-0.3905225992202759,-0.4759625792503357,-0.04056769609451294,0.7569311261177063,0.23694570362567902,-0.41867154836654663,-0.09622043371200562,-0.2473897933959961,-0.2710169553756714,-0.3222591280937195,-0.4307326078414917,-0.1748942732810974,0.4018288552761078,-0.024564087390899658,-0.4745328426361084,0.27073046565055847,-0.3026217222213745,-0.11847478151321411,-0.23041695356369019,-0.3185752034187317,-0.26137685775756836,0.17302444577217102,-0.19915521144866943,-0.20858252048492432,-0.19062268733978271,-0.45645350217819214,0.052537381649017334,-0.056660592555999756,0.11306361854076385,0.04132135584950447,-0.06446492671966553,0.009687855839729309,-0.32478487491607666,0.7774856090545654,0.06438155472278595,0.01954391412436962,-0.3888706564903259,0.24302168190479279,0.13610197603702545,-0.22898077964782715,-0.011162996292114258,-0.06233018636703491,-0.09509545564651489,-0.24438905715942383
341,MiniGrid-DoorKey-8x8-v0,,0.5484373569488525,0.1371467411518097,-0.19080394506454468,-0.21326452493667603,-0.12024933099746704,0.2910931706428528,0.1140790730714798,-0.21962469816207886,-0.3388745188713074,-0.33047276735305786,-0.04954349994659424,-0.42180436849594116,-0.31124329566955566,-0.19144833087921143,0.3516780436038971,0.5651566386222839,0.44224727153778076,-0.12618541717529297,-0.11212259531021118,0.0671718418598175,-0.3573557138442993,-0.05140697956085205,0.49710944294929504,-0.06627672910690308,0.06326775997877121,0.0788026750087738,-0.08821612596511841,0.2887890338897705,-0.36912739276885986,-0.014000654220581055,-0.5226142406463623,-0.10827994346618652,0.629981517791748,0.4153468608856201,-0.13027077913284302,0.08964607119560242,-0.36777353286743164,-0.156812846660614,-0.01861584186553955,-0.13690108060836792,0.8163227438926697,0.8152464628219604,0.38196849822998047,-0.2800423502922058,-0.16957837343215942,-0.5207685232162476,-0.049897968769073486,-0.09850847721099854,-0.2973218560218811,-0.2699734568595886,-0.14701789617538452,0.16352224349975586,-0.17050784826278687,0.32402312755584717,-0.3969151973724365,-0.2907690405845642,-0.1472855806350708,0.014719923958182335,0.46699923276901245,0.3837208151817322,-0.07078087329864502,-0.2763720750808716,-0.1347103714942932,-0.21958661079406738
